ꠟꠐ https://wikipedia.com https://wikipedia.com 0 1
ꠟꠐ https://wikipedia.org/ https://wikipedia.org/ 0 1
ꠟꠐ https://en.wikipedia.org/wiki/Main_Page https://en.wikipedia.org/wiki/Main_Page 0 1
ꠟꠐ https://en.wikipedia.org/wiki/Wikipedia:Village_pump https://en.wikipedia.org/wiki/Main_Page 1 1
ꠟꠐ https://en.wikipedia.org/wiki/Wikimedia_Foundation https://en.wikipedia.org/wiki/Main_Page 1 1
